"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U14блузка","U14 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U14______________560ea6d1e1315.jpg","","1","44",1490,2533.00,"72%вискоза,25%полиэстер,3%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U14блузка","U14 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U14______________560ea6d1e1315.jpg","","1","46",1490,2533.00,"72%вискоза,25%полиэстер,3%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U14блузка","U14 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U14______________560ea6d1e1315.jpg","","1","48",1490,2533.00,"72%вискоза,25%полиэстер,3%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U14блузка","U14 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U14______________560ea6d1e1315.jpg","","1","38",1490,2533.00,"72%вискоза,25%полиэстер,3%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U15блузка","U15 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U15______________55ec92ade2daf.jpg","","1","50",1300,2210.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U15блузка","U15 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U15______________55ec92ade2daf.jpg","","1","40",1300,2210.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U15блузка","U15 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U15______________55ec92ade2daf.jpg","","1","42",1300,2210.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U15блузка","U15 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U15______________55ec92ade2daf.jpg","","1","44",1300,2210.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U15блузка","U15 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U15______________55ec92ade2daf.jpg","","1","46",1300,2210.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U15блузка","U15 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U15______________55ec92ade2daf.jpg","","1","48",1300,2210.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U15блузка","U15 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U15______________55ec92ade2daf.jpg","","1","38",1300,2210.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U16блузка","U16 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U16______________55ec92c8a2820.jpg","","1","50",1340,2278.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U16блузка","U16 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U16______________55ec92c8a2820.jpg","","1","40",1340,2278.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U16блузка","U16 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U16______________55ec92c8a2820.jpg","","1","42",1340,2278.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U16блузка","U16 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U16______________55ec92c8a2820.jpg","","1","44",1340,2278.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U16блузка","U16 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U16______________55ec92c8a2820.jpg","","1","46",1340,2278.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U16блузка","U16 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U16______________55ec92c8a2820.jpg","","1","48",1340,2278.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U16блузка","U16 блузка","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U16______________55ec92c8a2820.jpg","","1","38",1340,2278.00,"95%вискоза, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U17кардиган","U17 кардиган","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U17______________55ec931583ea3.jpg","","1","38",1560,2652.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U17кардиган","U17 кардиган","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U17______________55ec931583ea3.jpg","","1","40",1560,2652.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
"SUNWEAR ОСЕНЬ/ЗИМА 2016","","","","U17кардиган","U17 кардиган","http://www.adiont.ru/components/com_virtuemart/shop_image/product/U17______________55ec931583ea3.jpg","","1","42",1560,2652.00,"65%вискоза, 30%полиэстер, 5%эластан","","Польша"
